,City,Year,Month,AQI,Range,Air Quality level,PM2.5,PM10,SO2,CO,NO2,O3
392,鞍山,2014,08,87,41~171,良,53,93,22,1.471,25,127
393,鞍山,2014,09,74,51~133,良,43,90,24,1.39,38,97
394,鞍山,2014,10,116,58~266,轻度污染,85,142,36,1.657,41,89
395,鞍山,2014,11,127,57~402,轻度污染,95,149,74,1.837,45,50
396,鞍山,2014,12,92,54~258,良,64,104,85,1.832,38,36
397,鞍山,2015,01,120,53~328,轻度污染,90,131,106,2.006,52,35
398,鞍山,2015,02,116,49~313,轻度污染,85,134,84,1.689,47,50
399,鞍山,2015,03,96,53~165,良,66,122,52,1.458,37,77
400,鞍山,2015,04,89,56~129,良,58,108,28,1.803,32,96
401,鞍山,2015,05,89,40~158,良,41,84,22,1.184,28,135
402,鞍山,2015,06,81,47~128,良,43,69,14,1.077,24,134
403,鞍山,2015,07,78,36~135,良,42,67,16,1.332,25,127
404,鞍山,2015,08,81,38~154,良,46,70,16,1.506,24,128
405,鞍山,2015,09,77,42~112,良,44,81,23,1.34,34,108
406,鞍山,2015,10,88,41~242,良,60,103,28,1.4,40,78
407,鞍山,2015,11,169,57~500,中度污染,145,188,79,2.003,55,44
408,鞍山,2015,12,138,51~329,轻度污染,105,152,98,2.103,46,38
409,鞍山,2016,01,108,52~247,轻度污染,79,125,98,1.855,47,41
410,鞍山,2016,02,82,57~214,良,55,96,75,1.552,37,56
411,鞍山,2016,03,97,51~191,良,65,127,54,1.242,37,88
412,鞍山,2016,04,85,54~158,良,50,108,25,1.063,31,104
413,鞍山,2016,05,80,41~120,良,41,78,23,1.371,32,125
414,鞍山,2016,06,73,40~129,良,42,62,15,1.217,25,120
415,鞍山,2016,07,73,32~107,良,41,57,8,1.1,21,117
416,鞍山,2016,08,64,30~93,良,38,59,10,1.326,28,103
417,鞍山,2016,09,64,29~108,良,42,62,14,1.167,28,96
418,鞍山,2016,10,80,43~251,良,57,90,23,1.303,38,67
419,鞍山,2016,11,102,51~271,轻度污染,75,114,60,1.353,43,50
420,鞍山,2016,12,109,53~273,轻度污染,79,130,67,1.565,43,46
421,鞍山,2017,01,120,58~248,轻度污染,87,145,77,1.942,53,51
422,鞍山,2017,02,95,46~195,良,68,116,54,1.511,41,73
423,鞍山,2017,03,102,53~178,轻度污染,75,127,52,1.542,48,108
424,鞍山,2017,04,80,47~140,良,43,94,20,1.16,34,121
425,鞍山,2017,05,96,48~182,良,30,71,12,1.01,24,143
426,鞍山,2017,06,101,52~203,轻度污染,37,68,16,1.307,29,157
427,鞍山,2017,07,92,53~197,良,31,50,10,1.255,27,146
428,鞍山,2017,08,60,33~126,良,22,39,9,1.374,25,106
429,鞍山,2017,09,69,42~113,良,32,55,13,1.343,32,117
430,鞍山,2017,10,72,33~128,良,46,78,17,1.439,37,80
431,鞍山,2017,11,61,40~118,良,38,69,36,1.29,34,58
432,鞍山,2017,12,98,43~230,良,62,102,50,2.006,45,29
433,鞍山,2018,01,72,48~122,良,48,83,46,1.661,44,51
434,鞍山,2018,02,86,57~152,良,60,99,44,1.654,41,67
435,鞍山,2018,03,84,45~156,良,58,96,31,1.429,40,94
436,鞍山,2018,04,81,55~120,良,43,95,17,1.287,30,111
437,鞍山,2018,05,82,45~134,良,35,80,13,1.187,28,132
438,鞍山,2018,06,98,47~205,良,32,59,11,1.097,23,155
439,鞍山,2018,07,67,26~145,良,26,44,7,1.168,20,111
440,鞍山,2018,08,73,21~148,良,30,58,11,1.413,31,116
441,鞍山,2018,09,54,35~84,良,25,53,13,1.203,28,87
442,鞍山,2018,10,63,34~103,良,36,73,16,1.226,33,74
443,鞍山,2018,11,80,48~189,良,53,94,24,1.466,42,50
444,克孜勒苏州,2014,12,112,112~112,轻度污染,79,174,37,2.6,32,82
445,克孜勒苏州,2015,01,112,65~207,轻度污染,60,144,24,1.613,21,95
446,克孜勒苏州,2015,02,129,54~353,轻度污染,55,185,20,1.061,14,60
447,克孜勒苏州,2015,03,216,53~493,重度污染,89,286,10,0.633,13,83
448,克孜勒苏州,2015,04,168,50~384,中度污染,75,205,10,0.667,12,108
449,克孜勒苏州,2015,05,107,44~500,轻度污染,40,116,7,0.723,8,110
450,克孜勒苏州,2015,06,101,46~195,轻度污染,27,110,4,0.877,8,140
451,克孜勒苏州,2015,07,137,64~485,轻度污染,46,184,9,0.932,10,115
452,克孜勒苏州,2015,08,131,50~500,轻度污染,46,189,7,1.147,10,96
453,克孜勒苏州,2015,09,95,43~349,良,27,127,3,1.127,10,86
454,克孜勒苏州,2015,10,191,49~500,中度污染,65,281,3,0.9,11,81
455,克孜勒苏州,2015,11,116,87~154,轻度污染,51,182,3,1.523,15,74
456,克孜勒苏州,2015,12,99,58~155,良,66,125,5,1.277,17,53
457,克孜勒苏州,2016,01,134,75~312,轻度污染,75,203,6,1.497,22,58
458,克孜勒苏州,2016,02,290,90~500,重度污染,139,425,5,1.286,14,71
459,克孜勒苏州,2016,03,257,33~500,重度污染,202,190,11,1.277,14,73
460,克孜勒苏州,2016,04,192,59~500,中度污染,94,242,5,1.1,11,106
461,克孜勒苏州,2016,05,209,57~500,重度污染,151,523,6,1.226,9,113
462,克孜勒苏州,2016,06,101,64~407,轻度污染,29,126,5,1.22,9,126
463,克孜勒苏州,2016,07,82,50~137,良,18,85,5,0.858,11,122
464,克孜勒苏州,2016,08,69,0~207,良,13,58,3,0.981,13,108
465,克孜勒苏州,2016,09,60,40~128,良,16,69,4,1.19,13,91
466,克孜勒苏州,2016,10,166,55~500,中度污染,53,247,4,1.568,21,85
467,克孜勒苏州,2016,11,128,48~500,轻度污染,49,189,3,1.22,22,77
468,克孜勒苏州,2016,12,123,88~157,轻度污染,82,185,4,1.606,27,69
469,克孜勒苏州,2017,01,63,36~114,良,36,69,3,1.255,14,80
470,克孜勒苏州,2017,02,194,48~500,中度污染,17,52,5,1.261,14,91
471,克孜勒苏州,2017,03,167,56~500,中度污染,12,62,3,0.9,13,122
472,克孜勒苏州,2017,04,146,75~500,轻度污染,18,49,4,0.827,15,155
473,克孜勒苏州,2017,05,152,100~483,中度污染,19,58,5,0.852,11,188
474,克孜勒苏州,2017,06,86,55~166,良,19,58,2,0.863,14,134
475,克孜勒苏州,2017,07,85,55~172,良,14,56,4,0.858,11,139
476,克孜勒苏州,2017,08,93,29~158,良,15,55,5,1.129,7,142
477,克孜勒苏州,2017,09,124,52~500,轻度污染,12,48,6,0.947,8,126
478,克孜勒苏州,2017,10,170,0~492,中度污染,9,41,5,1.139,13,90
479,克孜勒苏州,2017,11,99,68~190,良,35,111,5,1.293,22,92
480,克孜勒苏州,2017,12,109,44~674,轻度污染,54,104,3,1.729,19,33
481,克孜勒苏州,2018,01,111,0~182,轻度污染,48,178,4,1.239,16,71
482,克孜勒苏州,2018,02,88,0~169,良,33,140,3,1.104,13,93
483,克孜勒苏州,2018,03,45,0~500,优,10,66,3,0.971,12,103
484,克孜勒苏州,2018,04,46,0~134,优,16,55,4,0.763,10,113
485,克孜勒苏州,2018,05,58,0~144,良,11,44,4,0.665,7,140
486,克孜勒苏州,2018,06,127,79~500,轻度污染,7,35,5,0.987,3,147
487,克孜勒苏州,2018,07,174,86~500,中度污染,13,48,4,0.974,4,157
488,克孜勒苏州,2018,08,261,90~500,重度污染,8,0,5,0.923,7,133
489,克孜勒苏州,2018,09,109,52~289,轻度污染,21,74,4,0.753,7,108
490,克孜勒苏州,2018,10,82,45~171,良,32,113,3,0.729,12,90
491,克孜勒苏州,2018,11,85,38~253,良,43,120,5,1.031,17,74
492,安阳,2013,05,85,35~160,良,3,99,31,2.084,32,0
493,安阳,2013,06,120,51~392,轻度污染,3,145,40,1.407,41,0
494,安阳,2013,07,150,37~377,中度污染,3,107,29,1.913,39,0
495,安阳,2013,08,177,70~300,中度污染,0,101,57,2.145,38,223
496,安阳,2013,09,108,56~157,轻度污染,0,106,73,2.334,49,101
497,安阳,2013,10,145,59~407,轻度污染,4,186,100,3.106,70,176
498,安阳,2013,11,148,62~271,轻度污染,111,163,103,3.293,69,60
499,安阳,2013,12,254,92~500,重度污染,188,216,112,433.381,98,38
500,安阳,2014,01,209,54~357,重度污染,166,213,91,4.565,86,37
501,安阳,2014,02,182,83~369,中度污染,141,136,63,2.993,52,54
502,安阳,2014,03,154,85~412,中度污染,108,180,77,2.135,56,91
503,安阳,2014,04,122,73~199,轻度污染,88,130,47,2.28,51,90
504,安阳,2014,05,111,75~180,轻度污染,74,146,49,1.577,55,127
505,安阳,2014,06,121,67~245,轻度污染,84,103,35,1.63,34,136
506,安阳,2014,07,105,54~236,轻度污染,70,117,29,1.526,37,140
507,安阳,2014,08,89,50~147,良,57,101,39,1.871,40,125
508,安阳,2014,09,90,38~147,良,59,85,31,1.853,45,83
509,安阳,2014,10,112,54~212,轻度污染,80,118,51,1.926,46,71
510,安阳,2014,11,169,56~500,中度污染,125,182,67,2.383,68,31
511,安阳,2014,12,135,45~311,轻度污染,99,146,101,2.716,72,23
512,安阳,2015,01,197,60~454,中度污染,156,220,117,3.145,81,24
513,安阳,2015,02,183,59~316,中度污染,141,206,82,2.671,52,36
514,安阳,2015,03,125,61~224,轻度污染,83,153,51,1.597,49,43
515,安阳,2015,04,96,47~164,良,62,125,39,1.293,43,59
516,安阳,2015,05,102,45~152,轻度污染,69,127,35,1.39,36,106
517,安阳,2015,06,107,49~188,轻度污染,65,114,28,1.223,33,153
518,安阳,2015,07,94,56~147,良,62,101,15,1.471,33,130
519,安阳,2015,08,85,53~140,良,58,98,21,1.587,34,116
520,安阳,2015,09,89,40~153,良,63,112,34,1.837,47,80
521,安阳,2015,10,104,52~221,轻度污染,71,135,53,1.865,56,61
522,安阳,2015,11,122,43~302,轻度污染,91,137,48,2.583,57,37
523,安阳,2015,12,214,53~500,重度污染,176,295,107,5.1,83,35
524,安阳,2016,01,169,64~500,中度污染,124,219,104,4.029,70,35
525,安阳,2016,02,120,54~223,轻度污染,80,161,89,3.169,54,54
526,安阳,2016,03,150,64~299,中度污染,96,223,80,1.865,59,70
527,安阳,2016,04,119,58~211,轻度污染,78,165,48,1.56,47,113
528,安阳,2016,05,76,49~126,良,39,83,31,1.423,37,120
529,安阳,2016,06,96,65~185,良,46,95,26,1.537,35,147
530,安阳,2016,07,90,50~140,良,53,94,11,2.048,28,124
531,安阳,2016,08,70,51~105,良,38,77,23,1.71,32,108
532,安阳,2016,09,101,59~149,轻度污染,62,124,50,2.09,50,135
533,安阳,2016,10,98,55~240,良,67,128,40,1.9,51,60
534,安阳,2016,11,172,52~367,中度污染,133,219,52,2.473,67,40
535,安阳,2016,12,246,92~500,重度污染,215,279,70,3.474,78,33
536,安阳,2017,01,181,0~404,中度污染,148,202,68,3.348,73,27
537,安阳,2017,02,149,0~414,轻度污染,117,161,58,2.232,59,59
538,安阳,2017,03,100,0~224,轻度污染,71,106,35,1.452,50,80
539,安阳,2017,04,86,0~153,良,55,109,36,1.727,50,115
540,安阳,2017,05,81,0~204,良,24,63,28,1.555,40,203
541,安阳,2017,06,113,0~210,轻度污染,43,86,19,1.577,39,207
542,安阳,2017,07,100,43~195,良,51,92,9,1.448,29,149
543,安阳,2017,08,98,52~156,良,51,91,16,1.655,36,141
544,安阳,2017,09,90,0~138,良,52,119,28,1.577,51,131
545,安阳,2017,10,74,0~129,良,48,98,20,1.503,47,66
546,安阳,2017,11,83,0~243,良,59,104,28,1.813,61,55
547,安阳,2017,12,138,0~354,轻度污染,105,151,35,2.142,63,48
548,安阳,2018,01,164,56~412,中度污染,129,172,36,2.129,58,51
549,安阳,2018,02,137,0~352,轻度污染,102,148,33,1.843,41,84
550,安阳,2018,03,122,0~266,轻度污染,87,132,21,1.494,40,108
551,安阳,2018,04,75,0~178,良,40,99,23,1.42,44,123
552,安阳,2018,05,106,49~169,轻度污染,46,105,19,1.248,34,161
553,安阳,2018,06,148,64~200,轻度污染,44,97,17,1.287,35,211
554,安阳,2018,07,95,45~191,良,40,76,8,1.319,27,147
555,安阳,2018,08,102,30~191,轻度污染,41,78,15,1.477,28,158
556,安阳,2018,09,82,48~115,良,38,94,22,1.63,42,120
557,安阳,2018,10,103,59~158,轻度污染,70,129,24,1.619,57,109
558,安阳,2018,11,169,58~408,中度污染,123,178,22,1.983,60,54
559,蚌埠,2014,12,72,72~72,良,24,93,18,0.7,26,61
560,蚌埠,2015,01,101,36~205,轻度污染,75,105,33,1.348,46,51
561,蚌埠,2015,02,99,29~191,良,73,96,26,1.45,30,62
562,蚌埠,2015,03,77,32~121,良,54,77,22,1.326,37,75
563,蚌埠,2015,04,78,45~130,良,55,90,18,1.153,39,90
564,蚌埠,2015,05,89,66~142,良,65,100,22,0.887,25,101
565,蚌埠,2015,06,73,28~148,良,50,78,30,0.717,28,98
566,蚌埠,2015,07,67,32~152,良,48,64,29,0.658,25,91
567,蚌埠,2015,08,69,23~104,良,48,74,17,0.739,28,103
568,蚌埠,2015,09,78,50~134,良,53,77,22,0.76,33,118
569,蚌埠,2015,10,105,44~233,轻度污染,76,119,29,0.939,43,126
570,蚌埠,2015,11,106,36~218,轻度污染,79,100,28,1.117,35,72
571,蚌埠,2015,12,118,41~288,轻度污染,88,113,34,1.384,37,58
572,蚌埠,2016,01,132,49~286,轻度污染,100,127,23,1.052,27,53
573,蚌埠,2016,02,98,32~175,良,72,102,24,1,32,78
574,蚌埠,2016,03,96,34~186,良,70,98,23,0.926,35,93
575,蚌埠,2016,04,88,35~129,良,59,104,23,0.787,50,126
576,蚌埠,2016,05,87,50~129,良,53,81,20,0.674,37,132
577,蚌埠,2016,06,72,38~114,良,42,66,19,0.663,34,112
578,蚌埠,2016,07,59,36~100,良,39,61,19,0.6,28,86
579,蚌埠,2016,08,63,34~106,良,34,59,22,0.671,30,105
580,蚌埠,2016,09,91,34~135,良,48,84,23,0.767,34,139
581,蚌埠,2016,10,61,33~108,良,40,66,16,0.694,36,65
582,蚌埠,2016,11,94,39~250,良,68,110,20,0.917,50,66
583,蚌埠,2016,12,132,47~234,轻度污染,99,144,24,1.265,57,61
584,蚌埠,2017,01,120,42~238,轻度污染,90,121,28,1.271,49,64
585,蚌埠,2017,02,116,54~188,轻度污染,88,122,24,1.021,46,91
586,蚌埠,2017,03,92,41~152,良,67,113,22,0.884,45,108
587,蚌埠,2017,04,98,51~142,良,58,112,20,0.887,37,134
588,蚌埠,2017,05,125,55~500,轻度污染,42,88,20,0.752,33,158
589,蚌埠,2017,06,103,44~162,轻度污染,50,91,16,0.733,27,162
590,蚌埠,2017,07,68,28~116,良,36,63,11,0.629,23,114
591,蚌埠,2017,08,67,32~106,良,34,53,14,0.716,24,117
592,蚌埠,2017,09,72,32~130,良,38,60,18,0.797,31,115
593,蚌埠,2017,10,74,30~190,良,49,76,19,0.794,45,104
594,蚌埠,2017,11,96,37~180,良,70,121,23,0.907,57,77
595,蚌埠,2017,12,137,52~279,轻度污染,98,144,26,1.2,62,33
596,蚌埠,2018,01,130,42~229,轻度污染,98,124,22,1.142,51,68
597,蚌埠,2018,02,92,43~180,良,60,90,16,0.818,40,82
598,蚌埠,2018,03,88,43~168,良,63,92,15,0.771,39,111
599,蚌埠,2018,04,85,0~149,良,50,95,17,0.667,36,137
600,蚌埠,2018,05,76,0~134,良,40,62,14,0.677,31,139
601,蚌埠,2018,06,116,55~202,轻度污染,40,69,16,0.667,27,176
602,蚌埠,2018,07,73,26~131,良,30,54,13,0.526,24,121
603,蚌埠,2018,08,77,31~162,良,29,48,13,0.61,26,128
604,蚌埠,2018,09,70,46~105,良,32,60,15,0.617,33,117
605,蚌埠,2018,10,84,50~162,良,44,85,17,0.623,43,125
606,蚌埠,2018,11,93,26~193,良,68,94,15,0.814,44,80
607,白城,2014,12,70,70~70,良,51,75,53,0.8,24,44
608,白城,2015,01,91,52~196,良,66,94,48,0.71,25,44
609,白城,2015,02,87,45~157,良,63,91,36,0.586,21,60
610,白城,2015,03,77,46~159,良,51,88,27,0.729,23,94
611,白城,2015,04,81,46~175,良,50,104,8,0.373,19,99
612,白城,2015,05,67,43~112,良,41,72,5,0.339,16,105
613,白城,2015,06,75,38~146,良,46,72,4,0.403,12,120
614,白城,2015,07,76,40~110,良,49,71,5,0.426,14,116
615,白城,2015,08,64,52~90,良,45,61,7,0.365,12,86
616,白城,2015,09,56,36~87,良,37,58,12,0.377,12,66
617,白城,2015,10,89,42~305,良,62,98,15,0.561,18,64
618,白城,2015,11,132,53~355,轻度污染,101,133,31,0.747,24,44
619,白城,2015,12,122,49~224,轻度污染,91,109,34,0.923,29,47
620,白城,2016,01,85,43~250,良,62,81,29,0.742,24,55
621,白城,2016,02,65,32~178,良,46,65,22,0.548,18,68
622,白城,2016,03,79,41~245,良,53,94,16,0.706,19,76
623,白城,2016,04,76,46~154,良,40,95,8,0.593,19,88
624,白城,2016,05,78,46~163,良,45,89,7,0.616,18,114
625,白城,2016,06,71,44~128,良,43,57,7,0.637,16,118
626,白城,2016,07,80,46~131,良,51,78,8,0.729,18,121
627,白城,2016,08,60,33~117,良,34,67,6,0.555,16,89
628,白城,2016,09,60,40~114,良,38,61,6,0.62,15,81
629,白城,2016,10,56,32~109,良,36,58,6,0.465,19,65
630,白城,2016,11,90,34~332,良,67,87,17,0.873,31,58
631,白城,2016,12,75,39~158,良,53,75,16,0.919,23,44
632,白城,2017,01,76,31~185,良,57,80,18,0.9,22,48
633,白城,2017,02,49,32~124,优,32,51,13,0.746,17,63
634,白城,2017,03,63,39~140,良,44,65,13,0.69,23,95
635,白城,2017,04,57,37~114,良,24,51,8,0.553,21,95
636,白城,2017,05,83,34~500,良,19,51,8,0.526,23,105
637,白城,2017,06,63,33~107,良,22,44,8,0.493,34,109
638,白城,2017,07,79,37~151,良,21,40,7,0.529,24,133
639,白城,2017,08,50,33~81,良,16,35,6,0.432,19,92
640,白城,2017,09,46,29~84,优,17,38,8,0.647,18,82
641,白城,2017,10,65,32~155,良,39,74,11,0.894,25,79
642,白城,2017,11,55,27~143,良,33,61,12,0.827,19,60
643,白城,2017,12,62,34~137,良,42,61,18,0.816,24,32
644,白城,2018,01,57,34~144,良,39,54,17,0.729,24,68
645,白城,2018,02,58,38~144,良,36,57,14,0.707,19,79
646,白城,2018,03,74,47~252,良,37,57,13,0.481,16,111
647,白城,2018,04,58,0~110,良,26,58,10,0.413,16,114
648,白城,2018,05,71,0~127,良,22,55,8,0.413,14,127
649,白城,2018,06,72,35~117,良,19,39,6,0.447,10,122
650,白城,2018,07,58,38~106,良,22,40,6,0.348,9,105
651,白城,2018,08,40,27~65,优,14,28,4,0.365,10,77
652,白城,2018,09,41,22~82,优,21,33,5,0.473,11,76
653,白城,2018,10,45,23~93,优,22,47,8,0.597,18,68
654,白城,2018,11,50,26~109,优,29,54,10,0.734,19,55
655,保定,2013,12,239,71~484,重度污染,189,306,121,3.586,95,30
656,保定,2014,01,254,95~477,重度污染,202,321,127,3.603,95,35
657,保定,2014,02,222,52~470,重度污染,175,274,111,3.235,74,48
658,保定,2014,03,176,68~304,中度污染,127,254,73,3.268,70,74
659,保定,2014,04,135,84~270,轻度污染,87,202,31,1.297,39,103
660,保定,2014,05,122,46~179,轻度污染,69,193,33,1.152,31,118
661,保定,2014,06,122,61~216,轻度污染,72,136,37,1.21,33,167
662,保定,2014,07,134,60~222,轻度污染,88,143,32,1.239,32,170
663,保定,2014,08,133,53~204,轻度污染,76,131,32,1.142,33,179
664,保定,2014,09,117,52~196,轻度污染,82,140,27,1.327,47,124
665,保定,2014,10,193,56~439,中度污染,148,258,37,1.51,65,70
666,保定,2014,11,193,61~468,中度污染,149,245,82,2.689,79,44
667,保定,2014,12,213,57~449,重度污染,168,229,145,4.133,76,38
668,保定,2015,01,236,86~500,重度污染,191,303,135,4.113,71,35
669,保定,2015,02,204,68~334,重度污染,159,259,116,3.154,55,59
670,保定,2015,03,157,70~304,中度污染,110,229,70,1.777,55,85
671,保定,2015,04,114,52~215,轻度污染,81,147,35,1.107,44,121
672,保定,2015,05,108,51~180,轻度污染,65,114,32,0.855,37,157
673,保定,2015,06,116,50~178,轻度污染,61,112,27,0.93,39,175
674,保定,2015,07,112,64~194,轻度污染,67,112,27,0.906,31,162
675,保定,2015,08,105,52~183,轻度污染,71,128,16,0.903,32,141
676,保定,2015,09,91,35~212,良,62,108,16,0.78,42,113
677,保定,2015,10,120,42~294,轻度污染,82,143,28,1.097,65,84
678,保定,2015,11,140,40~500,轻度污染,112,155,63,2.32,72,34
679,保定,2015,12,258,46~440,重度污染,214,294,93,4.652,100,24
680,保定,2016,01,189,55~430,中度污染,149,208,85,3.448,86,35
681,保定,2016,02,116,40~233,轻度污染,83,118,70,2.3,60,71
682,保定,2016,03,116,52~231,轻度污染,77,158,53,1.403,64,96
683,保定,2016,04,112,52~199,轻度污染,68,160,27,0.847,46,125
684,保定,2016,05,104,59~200,轻度污染,65,130,29,0.839,41,144
685,保定,2016,06,111,51~179,轻度污染,54,97,24,0.807,38,160
686,保定,2016,07,105,36~176,轻度污染,71,107,20,0.89,36,138
687,保定,2016,08,68,37~124,良,38,58,19,0.742,35,107
688,保定,2016,09,103,43~225,轻度污染,70,118,23,0.883,45,122
689,保定,2016,10,128,50~296,轻度污染,96,149,23,1.148,62,54
690,保定,2016,11,183,43~332,中度污染,143,217,37,2.03,78,28
691,保定,2016,12,233,64~438,重度污染,191,243,57,3.768,100,22
692,保定,2017,01,227,68~500,重度污染,188,247,64,3.271,80,39
693,保定,2017,02,181,44~408,中度污染,146,200,55,2.05,67,71
694,保定,2017,03,116,46~264,轻度污染,86,134,33,1.071,53,102
695,保定,2017,04,99,58~211,良,67,132,28,0.953,47,107
696,保定,2017,05,145,67~500,轻度污染,54,124,25,0.916,39,173
697,保定,2017,06,146,61~203,轻度污染,54,101,21,0.853,33,208
698,保定,2017,07,125,55~203,轻度污染,55,86,14,0.781,26,182
699,保定,2017,08,104,47~202,轻度污染,49,73,11,0.69,27,158
700,保定,2017,09,127,51~204,轻度污染,66,127,21,0.877,49,179
701,保定,2017,10,88,31~187,良,63,104,14,1.026,50,65
702,保定,2017,11,107,52~242,轻度污染,75,133,28,1.267,64,52
703,保定,2017,12,142,51~374,轻度污染,100,153,36,2.032,69,26
704,保定,2018,01,129,50~264,轻度污染,96,145,38,1.842,68,47
705,保定,2018,02,119,43~275,轻度污染,87,130,34,1.421,44,85
706,保定,2018,03,119,0~300,轻度污染,87,141,22,1.106,51,109
707,保定,2018,04,100,40~197,良,56,120,19,0.753,40,142
708,保定,2018,05,114,65~165,轻度污染,48,106,17,0.597,33,168
709,保定,2018,06,159,70~207,中度污染,43,86,13,0.65,27,226
710,保定,2018,07,109,46~204,轻度污染,42,62,11,0.71,23,164
711,保定,2018,08,100,40~182,良,34,58,10,0.745,27,156
712,保定,2018,09,72,37~112,良,38,71,14,0.637,38,109
713,保定,2018,10,93,42~216,良,62,116,18,0.845,58,82
714,保定,2018,11,143,43~410,轻度污染,108,173,23,1.438,68,41
715,北海,2013,12,116,34~210,轻度污染,85,121,19,1.37,25,111
716,北海,2014,01,110,61~198,轻度污染,81,117,17,1.581,20,123
717,北海,2014,02,61,36~139,良,37,64,9,1.236,9,73
718,北海,2014,03,53,26~75,良,28,58,11,0.99,8,63
719,北海,2014,04,53,34~99,良,21,51,13,1.143,7,87
720,北海,2014,05,52,29~77,良,14,46,12,1.281,11,94
721,北海,2014,06,45,32~106,优,11,40,10,1.063,9,84
722,北海,2014,07,40,29~62,优,10,34,11,1.027,8,71
723,北海,2014,08,37,24~79,优,6,27,11,1.106,11,70
724,北海,2014,09,46,24~82,优,17,35,8,1.023,12,86
725,北海,2014,10,84,41~138,良,49,81,13,1.171,15,134
726,北海,2014,11,64,18~117,良,39,63,12,1.163,15,94
727,北海,2014,12,77,29~126,良,56,81,18,1.377,24,92
728,北海,2015,01,78,24~146,良,56,80,13,1.281,22,105
729,北海,2015,02,83,30~161,良,60,75,7,1.1,17,96
730,北海,2015,03,56,33~89,良,32,49,6,1.081,15,85
731,北海,2015,04,64,24~121,良,31,53,7,1.023,15,107
732,北海,2015,05,52,38~73,良,14,35,6,0.965,12,101
733,北海,2015,06,41,26~53,优,9,29,8,0.943,10,82
734,北海,2015,07,46,25~80,优,15,35,8,0.906,9,88
735,北海,2015,08,56,27~115,良,17,40,9,0.968,9,100
736,北海,2015,09,44,32~74,优,20,36,9,1.143,12,81
737,北海,2015,10,62,32~103,良,41,63,12,1.032,16,99
738,北海,2015,11,49,30~83,优,27,46,10,1.14,14,81
739,北海,2015,12,50,26~149,良,33,48,11,1.11,17,65
740,北海,2016,01,55,28~97,良,37,50,9,1.123,19,69
741,北海,2016,02,71,28~176,良,51,66,9,0.959,15,79
742,北海,2016,03,59,34~110,良,38,56,9,0.987,16,91
743,北海,2016,04,61,38~90,良,29,49,8,0.95,11,108
744,北海,2016,05,63,38~118,良,18,38,7,0.881,9,113
745,北海,2016,06,43,31~60,优,10,26,6,0.807,6,86
746,北海,2016,07,35,23~50,优,10,30,8,0.594,7,68
747,北海,2016,08,44,32~76,优,16,32,8,0.7,10,84
